source,title,price_text,area_m2,district,description,url,crawled_at
phongtro123,"Cho thuê phòng trọ thoáng mát, rộng an ninh tại Nguyễn Phước Nguyên, Thanh Khê",1.7 triệu/tháng,25,"Thanh Khê, Đà Nẵng","Cho thuê phòng trọ thoáng mát, rộng an ninh tại Nguyễn Phước Nguyên, Thanh Khê 1.7 triệu/tháng 25 m 2 Thanh Khê, Đà Nẵng Cho thuê phòng trọ đường Nguyễn Phước Nguyên, Thanh Khê gần Ngã Ba Huế . Phòng rộng, thoáng mát, sạch sẽ, có cửa sổGía thuê 1,7 triệu/thángKhu vực an… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-thoang-mat-rong-an-ninh-tai-nguyen-phuoc-nguyen-thanh-khe-pr647742.html,2026-05-15T11:07:10
phongtro123,"Cho thuê phòng trọ gác lửng, cửa số, có wc riêng gần ĐH Kiến Trúc ngay Bình Hòa 10, Cẩm Lệ",2.1 triệu/tháng,25,"Cẩm Lệ, Đà Nẵng","Cho thuê phòng trọ gác lửng, cửa số, có wc riêng gần ĐH Kiến Trúc ngay Bình Hòa 10, Cẩm Lệ 2.1 triệu/tháng 25 m 2 Cẩm Lệ, Đà Nẵng Cho thuê phòng trọ gác lửng, cửa số, có wc riêng gần ĐH Kiến Trúc ngay Bình Hòa 10, Cẩm Lệ (ngày 1/3 có phòng)Địa chỉ: 18 Bình Hoà 10, gần bên cạnh Trung… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-gac-lung-cua-so-co-wc-rieng-gan-dh-kien-truc-ngay-binh-hoa-10-cam-le-pr647706.html,2026-05-15T11:07:10
phongtro123,"Cho thuê phòng trọ có điều hòa, an ninh tốt, gần các trường đại học, khu CN, ngay Đào Sư Tích, Đà…",1.7 triệu/tháng,20,"Liên Chiểu, Đà Nẵng","Cho thuê phòng trọ có điều hòa, an ninh tốt, gần các trường đại học, khu CN, ngay Đào Sư Tích, Đà… 1.7 triệu/tháng 20 m 2 Liên Chiểu, Đà Nẵng Cho thuê phòng trọ ở 44 Đào Sư Tích, Hòa Minh, Liên Chiểu, Đà Nẵng.Gía thuê 1,7 triệu/tháng.Phòng có điều hoà, Máy nước nóng.Có Sân để xe. an ninh… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-co-dieu-hoa-may-nuoc-nong-an-ninh-tot-gan-cac-truong-dai-hoc-khu-cn-ngay-dao-su-tich-da-nang-pr647657.html,2026-05-15T11:07:10
phongtro123,"Cho thuê phòng trọ sạch sẽ, có cửa sổ, sẵn nội thất 435 Trần Cao Vân, Thanh Khê ngay trung tâm thành…",3 triệu/tháng,35,"Thanh Khê, Đà Nẵng","Cho thuê phòng trọ sạch sẽ, có cửa sổ, sẵn nội thất 435 Trần Cao Vân, Thanh Khê ngay trung tâm thành… 3 triệu/tháng 35 m 2 Thanh Khê, Đà Nẵng Cho thuê phòng trọ khu vực Thanh KhêĐịa chỉ: 435 Trần Cao Vân (đi vào đường Xuân Đán 1), bên cạnh Công an phường Xuân Hà, sân bóng đá, công viên thể… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-sach-se-co-cua-so-san-noi-that-435-tran-cao-van-thanh-khe-ngay-trung-tam-thanh-pho-pr647604.html,2026-05-15T11:07:10
phongtro123,"Cho thuê phòng trọ có điều hòa, gần sân bay, chợ, ĐH Ngoại Ngữ Đà Nẵng",2.3 triệu/tháng,25,"Hải Châu, Đà Nẵng","Cho thuê phòng trọ có điều hòa, gần sân bay, chợ, ĐH Ngoại Ngữ Đà Nẵng 2.3 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng Cho thuê phòng trọ đường Nguyễn Hữu ThọVị trí: thuận tiện di chuyển ngay ngã tư giao với Nguyễn KhoáiGần chợ Nguyễn Tri Phương, sân bay, ĐH Duy Tân,… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-co-dieu-hoa-gan-san-bay-cho-dh-ngoai-ngu-da-nang-pr647601.html,2026-05-15T11:07:14
phongtro123,"Cho thuê trọ gần trường đại học Bách Khoa, ngay 68/11 Hà Bá Ôn, Liên Chiểu, Đà Nẵng",1.5 triệu/tháng,20,"Liên Chiểu, Đà Nẵng","Cho thuê trọ gần trường đại học Bách Khoa, ngay 68/11 Hà Bá Ôn, Liên Chiểu, Đà Nẵng 1.5 triệu/tháng 20 m 2 Liên Chiểu, Đà Nẵng Cho thuê trọ gần trường Đại học Bách KhoaKhông chung chủPhòng trọ sạch sẽ, mát mẻ, có gác cao thoángTường được ốp gạch đẹp, sạchĐịa chỉ:… 2 năm trước",https://phongtro123.com/cho-thue-tro-gan-truong-dai-hoc-bach-khoa-ngay-68-11-ha-ba-on-lien-chieu-da-nang-pr647599.html,2026-05-15T11:07:14
phongtro123,"Cho thuê phòng trọ 146/3 Phan Văn Định, Liên Chiểu gần KCN Hòa Khánh, ĐH Bách Khoa",1.5 triệu/tháng,20,"Liên Chiểu, Đà Nẵng","Cho thuê phòng trọ 146/3 Phan Văn Định, Liên Chiểu gần KCN Hòa Khánh, ĐH Bách Khoa 1.5 triệu/tháng 20 m 2 Liên Chiểu, Đà Nẵng Cho thuê trọ Liên Chiểu, Đà NẵngPhòng sạch sẽ, có gác, nhà vệ sinh riêngKhu vực giao thông thuận tiện, gần Khu công nghiệp Hòa Khánh và các trường như… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-146-3-phan-van-dinh-lien-chieu-gan-kcn-hoa-khanh-dh-bach-khoa-pr647550.html,2026-05-15T11:07:14
phongtro123,"Cho thuê phòng trọ mới xây có gác, ban công thoáng đường Nguyễn Hoàng, Thanh Khê, Đà Nẵng",2.5 triệu/tháng,20,"Thanh Khê, Đà Nẵng","Cho thuê phòng trọ mới xây có gác, ban công thoáng đường Nguyễn Hoàng, Thanh Khê, Đà Nẵng 2.5 triệu/tháng 20 m 2 Thanh Khê, Đà Nẵng Cho thuê phòng trọ thoáng máy, có ban công Thanh Khê, Đà NẵngTrống 1 phòng góc ngã tư KFC, đường Nguyễn Hoàng giao với đường Nguyễn Văn Linh Phòng mới… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-moi-xay-co-gac-ban-cong-thoang-duong-nguyen-hoang-thanh-khe-da-nang-pr647531.html,2026-05-15T11:07:14
phongtro123,"Cho thuê phòng gần đại học Ngoại Ngữ, Đông Á đường Nguyễn Hiến Lê, đối diện sân bóng đá Ông…",2.9 triệu/tháng,25,"Cẩm Lệ, Đà Nẵng","Cho thuê phòng gần đại học Ngoại Ngữ, Đông Á đường Nguyễn Hiến Lê, đối diện sân bóng đá Ông… 2.9 triệu/tháng 25 m 2 Cẩm Lệ, Đà Nẵng Địa chỉ : Nguyễn Hiến Lê, Hòa Xuân, Cẩm Lệ, Đà NẵngVị trí: đối diện sân bóng đá Ông Bầu, gần trường đại học như ĐH Ngoại Ngữ, Kiến Trúc,… 2 năm trước",https://phongtro123.com/cho-thue-phong-gan-dai-hoc-ngoai-ngu-dong-a-duong-nguyen-hien-le-doi-dien-san-bong-da-ong-bau-pr647529.html,2026-05-15T11:07:14
phongtro123,"Cho thuê phòng trọ rộng có gác lửng Nguyễn Sắc Kim, Cẩm Lệ, Đà Nẵng",2.5 triệu/tháng,40,"Cẩm Lệ, Đà Nẵng","Cho thuê phòng trọ rộng có gác lửng Nguyễn Sắc Kim, Cẩm Lệ, Đà Nẵng 2.5 triệu/tháng 40 m 2 Cẩm Lệ, Đà Nẵng Cho thuê phòng trọ có gác lửngDiện tích rộng 40m2, phù hợp cho gia đình ở lâu dàiGiờ giấc sinh hoạt tự do, thỏa máiGiá thuê: 2,5tr/ thángVui lòng liên… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-rong-co-gac-lung-nguyen-sac-kim-cam-le-da-nang-pr647524.html,2026-05-15T11:07:14
phongtro123,Phòng trọ 20m2 có điều hòa ngay Trần Đại Nghĩa gần bệnh viện Ngũ Hành Sơn,1.1 triệu/tháng,20,"Ngũ Hành Sơn, Đà Nẵng","Phòng trọ 20m2 có điều hòa ngay Trần Đại Nghĩa gần bệnh viện Ngũ Hành Sơn 1.1 triệu/tháng 20 m 2 Ngũ Hành Sơn, Đà Nẵng Phòng trọ có điều hòa mát mẻDiện tích 20m2Địa chỉ: 152 Trần Đại Nghĩa, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà NẵngGiá thuê +1,1 triệu/thángKhu… 2 năm trước",https://phongtro123.com/phong-tro-20m2-co-dieu-hoa-ngay-tran-dai-nghia-gan-benh-vien-ngu-hanh-son-pr647522.html,2026-05-15T11:07:14
phongtro123,Cho thuê phòng trọ 20m2 gần cảng cá Thọ Quang,1.6 triệu/tháng,20,"Sơn Trà, Đà Nẵng","Cho thuê phòng trọ 20m2 gần cảng cá Thọ Quang 1.6 triệu/tháng 20 m 2 Sơn Trà, Đà Nẵng Cho thuê phòng trọ 20m2 Sơn Trà, Đà NẵngVị trí: lô góc mặt tiền, nằm trên đường Vũng Thùng 5 giao với Lý Nhật QuangGiao thông thuận tiện: gần chợ… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-20m2-gan-cang-ca-tho-quang-pr647521.html,2026-05-15T11:07:14
phongtro123,"Cho thuê phòng trọ có gác lửng, chỗ nấu ăn đường Đinh Tiên Hoàng, gần Đại học Duy Tân",2.7 triệu/tháng,30,"Hải Châu, Đà Nẵng","Cho thuê phòng trọ có gác lửng, chỗ nấu ăn đường Đinh Tiên Hoàng, gần Đại học Duy Tân 2.7 triệu/tháng 30 m 2 Hải Châu, Đà Nẵng Cho thuê phòng có gác lửng, rộng rãi ngay đường Đinh Tiên HoàngKhông chung chủ, sinh hoạt giờ giấc thoải máiCó chỗ nấu ăn, phơi đồ riêng sạch sẽCó… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-co-gac-lung-cho-nau-an-duong-dinh-tien-hoang-gan-dai-hoc-duy-tan-pr647473.html,2026-05-15T11:07:14
phongtro123,"Cho thuê phòng trọ an ninh, có điều hòa, yên tĩnh, gác cao ngay K65/39 Tô Hiến Thành",2.5 triệu/tháng,25,"Sơn Trà, Đà Nẵng","Cho thuê phòng trọ an ninh, có điều hòa, yên tĩnh, gác cao ngay K65/39 Tô Hiến Thành 2.5 triệu/tháng 25 m 2 Sơn Trà, Đà Nẵng Cho thuê phòng trọ an ninh, có gác giá hợp lý ngay K65/39 Tô Hiến Thành, Sơn Trà.Giao thông thuận tiện, trên tuyến đường Trần Bạch Đằng - Hồ Nghinh kéo… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-an-ninh-co-dieu-hoa-yen-tinh-gac-cao-ngay-k65-39-to-hien-thanh-pr647448.html,2026-05-15T11:07:14
phongtro123,"Cho thuê căn hộ mini tầng 1 (phía sau) (P. Hòa Minh, Q. Liên Chiểu)",2.9 triệu/tháng,35.5,"Liên Chiểu, Đà Nẵng","Cho thuê căn hộ mini tầng 1 (phía sau) (P. Hòa Minh, Q. Liên Chiểu) 2.9 triệu/tháng 35.5 m 2 Liên Chiểu, Đà Nẵng Cho thuê căn hộ mini tầng 1 (phía sau, P 1.2) tại số nhà 80 đường Đinh Đức Thiện (sát ngã tư Hồ Tùng Mậu-Đinh Đức Thiện), P. Hòa Minh, Q. Liên Chiểu, TP… 2 năm trước",https://phongtro123.com/cho-thue-can-ho-mini-tang-1-phia-sau-p-hoa-minh-q-lien-chieu-pr647225.html,2026-05-15T11:07:14
phongtro123,Cho thuê phòng trọ quận thanh khê tp đà nẵng có thang máy,2.2 triệu/tháng,20,"Thanh Khê, Đà Nẵng","Cho thuê phòng trọ quận thanh khê tp đà nẵng có thang máy 2.2 triệu/tháng 20 m 2 Thanh Khê, Đà Nẵng Phòng trọ mới xây có thang máy, nhà để xe, gác lửng, ban công, cửa sổ thoáng mát, bếp, phòng vệ sinh kép kín...Khu an ninh tốt, ngay trung tâm thành… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-quan-thanh-khe-tp-da-nang-pr647223.html,2026-05-15T11:07:14
phongtro123,"Tôi cho thuê phòng trong nhà số 587/5 Đ. Hoàng Diệu, Phường Hòa Thuận Đông, ngay TT quận Hải Châu",4 triệu/tháng,25,"Hải Châu, Đà Nẵng","Tôi cho thuê phòng trong nhà số 587/5 Đ. Hoàng Diệu, Phường Hòa Thuận Đông, ngay TT quận Hải Châu 4 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng Cần cho thuê phòng đẹp trong nhà tại Đường HoàngDiệu, đường 5m, gần Chợ Mới, cách chợ 40m, Hải Châu, Đà Nẵng Phòng master khépkín WCPhòng có toilet… 2 năm trước",https://phongtro123.com/cho-thue-phong-nha-587-5-hoang-dieu-duong-5m-sat-cho-moi-cach-cho-40m-trung-tam-quan-hai-chau-pr646939.html,2026-05-15T11:07:14
phongtro123,"Cho thuê phòng trọ giá rẻ, đầy đủ tiện nghi tại 150 Nguyễn Xuân Khoát, Sơn Trà, Đà Nẵng",2 triệu/tháng,25,"Sơn Trà, Đà Nẵng","Cho thuê phòng trọ giá rẻ, đầy đủ tiện nghi tại 150 Nguyễn Xuân Khoát, Sơn Trà, Đà Nẵng 2 triệu/tháng 25 m 2 Sơn Trà, Đà Nẵng Cho thuê phòng trọ giá rẻ Đầy đủ tiện nghi .Cho thuê phòng trọ mới xây, đầy đủ tiện nghi, giá rẻ tại đường Nguyễn Xuân Khoát, Sơn Trà, Đà… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-gia-re-day-du-tien-nghi-tai-150-d-nguyen-xuan-khoat-p-an-hai-bac-q-son-tra-da-nang-pr646849.html,2026-05-15T11:07:14
phongtro123,"Cho thuê phòng trọ - 16m2 - Đường Mai Lão Bạng, Thuận Phước, Đà Nẵng",1.5 triệu/tháng,16,"Hải Châu, Đà Nẵng","Cho thuê phòng trọ - 16m2 - Đường Mai Lão Bạng, Thuận Phước, Đà Nẵng 1.5 triệu/tháng 16 m 2 Hải Châu, Đà Nẵng Ưu tiên Sinh viênPhòng rộng 16m2, Thoáng mát, An ninh tốtGần trường học, chợ, bệnh việnLIÊN HỆ: 0908.70.99.30Đặt cọc trước: 500.000 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-16m2-duong-mai-lao-bang-thuan-phuoc-da-nang-pr646714.html,2026-05-15T11:07:14
phongtro123,"Cho thuê phòng trọ đường trưng nữ vương, quận hải châu",1.5 triệu/tháng,18,"Hải Châu, Đà Nẵng","Cho thuê phòng trọ đường trưng nữ vương, quận hải châu 1.5 triệu/tháng 18 m 2 Hải Châu, Đà Nẵng Cho thuê phòng trọ 18m2Có toilet riêng , sân để xe , giờ giấc thoải mái , wifi miễn phíĐịa chỉ : đường trưng nữ vương , hải châu , đà nẵngGiá thuê… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-duong-trung-nu-vuong-quan-hai-chau-pr641919.html,2026-05-15T11:07:14
phongtro123,"Phòng trọ điều hoà, khép kín, an ninh tốt, wifi mạnh miễn phí 1.300.000",1.3 triệu/tháng,18,"Liên Chiểu, Đà Nẵng","Phòng trọ điều hoà, khép kín, an ninh tốt, wifi mạnh miễn phí 1.300.000 1.3 triệu/tháng 18 m 2 Liên Chiểu, Đà Nẵng Nhà mình còn trống 1 phòng trọ có nhu cầu cho thuê:- Diện tích khoảng 18m2, khép kín.- Phòng có sẵn điều hòa, giường, kệ bếp, giá treo đồ- Dãy trọ… 2 năm trước",https://phongtro123.com/phong-tro-dieu-hoa-khep-kin-an-ninh-tot-wifi-manh-mien-phi-1-300-000-pr629642.html,2026-05-15T11:07:14
phongtro123,"Cho thuê phòng trọ giá rẻ, chất lượng an toàn",2.2 triệu/tháng,18,"Sơn Trà, Đà Nẵng","Cho thuê phòng trọ giá rẻ, chất lượng an toàn 2.2 triệu/tháng 18 m 2 Sơn Trà, Đà Nẵng Phòng mới xây, 4 tầng, thoáng mátPhòng không ngập lụt, an ninh an toànGần chợ, trường học, khu dân cư đông đúcLiên hệ: 0986769468 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-gia-re-chat-luong-an-toan-pr645216.html,2026-05-15T11:07:14
phongtro123,"Cho Thuê phòng giá rẻ, rộng rãi, sạch sẽ ngay trung tâm thành phố",3.5 triệu/tháng,45,"Hải Châu, Đà Nẵng","Cho Thuê phòng giá rẻ, rộng rãi, sạch sẽ ngay trung tâm thành phố 3.5 triệu/tháng 45 m 2 Hải Châu, Đà Nẵng Cho Thuê phòng rộng rãi, sạch sẽ, ngay trung tâm thành phố.Gần công viên, có bếp chung và sân vườn rộng rãiDiện tích: 45m2Giá thuê: 3.5tr/thángLiên hệ:… 2 năm trước",https://phongtro123.com/cho-thue-phong-gia-re-rong-rai-sach-se-ngay-trung-tam-thanh-pho-pr644901.html,2026-05-15T11:07:14
phongtro123,"Phòng trọ 40m2 tại đường Đào Công Soạn, Q. Liên Chiểu",2 triệu/tháng,40,"Liên Chiểu, Đà Nẵng","Phòng trọ 40m2 tại đường Đào Công Soạn, Q. Liên Chiểu 2 triệu/tháng 40 m 2 Liên Chiểu, Đà Nẵng Thông tin phòng trọ:Diện tích: 40m²Địa chỉ: Đường Đào Công Soạn, Phường Hòa Hiệp Nam, Quận Liên Chiểu.Đầy đủ phòng khách, phòng bếp, phòng… 2 năm trước",https://phongtro123.com/phong-tro-40m2-tai-duong-dao-cong-soan-q-lien-chieu-pr635717.html,2026-05-15T11:07:14
phongtro123,Phòng cho thuê ở khu vực Hoà Khánh Bắc,1.3 triệu/tháng,12,"Liên Chiểu, Đà Nẵng","Phòng cho thuê ở khu vực Hoà Khánh Bắc 1.3 triệu/tháng 12 m 2 Liên Chiểu, Đà Nẵng - Nhà hai tầng, mặt tiền, gồm 13 phòng.- 7 phòng tầng trên. 6 phòng tầng trệt.- Hiện tại có phòng trống: một ở tầng hai và một ở tầng dưới.- Có… 2 năm trước",https://phongtro123.com/phong-cho-thue-o-khu-vuc-hoa-khanh-bac-pr644011.html,2026-05-15T11:07:17
phongtro123,"Cho thuê căn hộ mới xây đường Trần Minh Tông, gần Ngã Ba Huế, ĐH Bách Khoa, ĐH TDTT,...",3.5 triệu/tháng,19,"Liên Chiểu, Đà Nẵng","Cho thuê căn hộ mới xây đường Trần Minh Tông, gần Ngã Ba Huế, ĐH Bách Khoa, ĐH TDTT,... 3.5 triệu/tháng 19 m 2 Liên Chiểu, Đà Nẵng Cho thuê căn hộ VỪA MỚI XÂY DỰNG ngay gần UBND quận Liên Chiểu,gần ngay Ngã Ba Huế, trường đại học Bách Khoa, trường đại học TDTT, bệnh viện Liên… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-moi-xay-duong-tran-minh-tong-gan-nga-ba-hue-dh-bach-khoa-dh-tdtt-pr642725.html,2026-05-15T11:07:17
phongtro123,"Cho thuê phòng trọ sạch sẽ, trung tâm thành phố",2.5 triệu/tháng,30,"Hải Châu, Đà Nẵng","Cho thuê phòng trọ sạch sẽ, trung tâm thành phố 2.5 triệu/tháng 30 m 2 Hải Châu, Đà Nẵng Cho thuê phòng trọ rộng rãi, sạch sẽƯu tiên người đi làm, giờ giấc tự do thoải máiKhu ở an ninh, lịch sự, khu ở của giáo viênGiá thuê:… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-sach-se-trung-tam-thanh-pho-pr643371.html,2026-05-15T11:07:17
phongtro123,Cho thuê phòng trọ(nữ) gần trường đại học Duy Tân,1.3 triệu/tháng,12,"Thanh Khê, Đà Nẵng","Cho thuê phòng trọ(nữ) gần trường đại học Duy Tân 1.3 triệu/tháng 12 m 2 Thanh Khê, Đà Nẵng Phòng trọ nằm ở khu dân cư an ninh, yên tĩnh. Cách trường ĐH Duy Tân khoảng 150m, gần chợ, siêu thị, ga, sân bay. Diện tích 12m2, phòng sạch sẽ, có toilet bên… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-nu-gan-truong-dai-hoc-duy-tan-pr305406.html,2026-05-15T11:07:17
phongtro123,Cho thuê phòng trọ theo tháng tại trung tâm thành phố,3.5 triệu/tháng,28,"Hải Châu, Đà Nẵng","Cho thuê phòng trọ theo tháng tại trung tâm thành phố 3.5 triệu/tháng 28 m 2 Hải Châu, Đà Nẵng KHÁCH SẠN NỮ HOÀNG nằm ở đường lớn lại gần các trường học sao lại không thuê️ĐỊA CHỈ: 41 NGUYỄN HỮU THỌ - HẢI CHÂU - ĐÀ NẴNGCHỈ 3.xxxK/… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-theo-thang-tai-trung-tam-thanh-pho-pr642559.html,2026-05-15T11:07:17
phongtro123,"Cho thuê phòng 35m2 đường Đào Duy Kỳ, Sơn Trà, Đà Nẵng",3.5 triệu/tháng,35,"Sơn Trà, Đà Nẵng","Cho thuê phòng 35m2 đường Đào Duy Kỳ, Sơn Trà, Đà Nẵng 3.5 triệu/tháng 35 m 2 Sơn Trà, Đà Nẵng Vị trí thuận tiện, gần trung tâm, gần sông Hàn, gần chợCăn hộ và nội thất mới 100%Diện tích: 35 m2Có cửa sổĐầy đủ nội thất: giường, tủ,… 2 năm trước",https://phongtro123.com/cho-thue-can-ho-35m2-duong-dao-duy-ky-son-tra-da-nang-2-pr642402.html,2026-05-15T11:07:17
phongtro123,"Cho Thuê Phòng Trọ thoáng mát sạch sẽ giá từ 1.900.000 Miễn phí điện, nước, wifi",1.9 triệu/tháng,900.000,"Hải Châu, Đà Nẵng","Cho Thuê Phòng Trọ thoáng mát sạch sẽ giá từ 1.900.000 Miễn phí điện, nước, wifi 1.9 triệu/tháng 30 m 2 Hải Châu, Đà Nẵng CHO NỮ THUÊ PHÒNG THOÁNG MÁT GIÁ TỪ 1.900.000 CÓ LỐI ĐI RIÊNG, CÓ ĐIỀU HÒA, NÓNG LẠNH, CÓ CHỖ NẤU ĂN……..ĐIỆN, NƯỚC, WIFI MIỄN PHÍ. ĐI BỘ KHOẢNG 5… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-thoang-mat-sach-se-gia-tu-1-900-000-mien-phi-dien-nuoc-wife-pr642358.html,2026-05-15T11:07:17
phongtro123,"Cho thuê phòng giá cả hợp lý, gần biển, gần chợ chiều, gần trường học",3.5 triệu/tháng,35,"Sơn Trà, Đà Nẵng","Cho thuê phòng giá cả hợp lý, gần biển, gần chợ chiều, gần trường học 3.5 triệu/tháng 35 m 2 Sơn Trà, Đà Nẵng Cho thuê phòng diện tích 30m2, 3.5 tr/tháng.Căn 35m2. 4.5 tr.Full nội thất.Nước 50k/ người.Điện 3.5k.Gần biển, gần chợ, gần trường học cap 1.… 2 năm trước",https://phongtro123.com/cho-thue-can-ho-gia-hop-ly-gan-bien-gan-cho-chieu-gan-truong-hoc-pr642303.html,2026-05-15T11:07:17
phongtro123,"Cho thuê phòng trọ mới xây cách biển 100m, ngay Võ Văn Kiệt - Sơn Trà - Đà Nẵng",2.5 triệu/tháng,100,"Sơn Trà, Đà Nẵng","Cho thuê phòng trọ mới xây cách biển 100m, ngay Võ Văn Kiệt - Sơn Trà - Đà Nẵng 2.5 triệu/tháng 20 m 2 Sơn Trà, Đà Nẵng Phòng được ốp gạch men sạch sẽ.co gác lửng rộng rãi chỗ phơi đồ và để xe thoải mái.wifi miên phí .co thể ở từ 1 đên 2 người..điện 3k chữ .nước… 2 năm trước",https://phongtro123.com/cho-thue-phong-tro-moi-xay-cach-bien-100-m-gan-truc-duong-lon-vo-van-kiet-gan-cau-rong-pr609671.html,2026-05-15T11:07:17
